SK_ID_CURR,TARGET
101897,0.021656595
101901,0.12889299
101903,0.23075803
101920,0.057631373
101921,0.0194018
101922,0.03899429
101961,0.10583567
101962,0.01978848
101971,0.038355507
101976,0.28307346
102002,0.14026105
102005,0.018221552
102007,0.30029207
102017,0.016822036
102019,0.17247698
102029,0.010682771
102051,0.12739006
102052,0.0036271475
102054,0.0123154465
102062,0.06338636
102067,0.097042
102068,0.066909276
102070,0.07810165
102090,0.10115729
102092,0.023741227
102099,0.054236677
102100,0.025096338
102112,0.14709155
102113,0.0315545
102122,0.13330944
102123,0.038503114
102125,0.02189493
102126,0.22108024
102146,0.008892692
102147,0.087026715
102151,0.027382819
102158,0.21657938
102159,0.01815382
102162,0.07891308
102165,0.022140708
102166,0.031834185
102174,0.004551473
102193,0.12084015
102198,0.024784459
102205,0.110532485
102206,0.0061485004
102218,0.018469226
102221,0.024499595
102230,0.094683774
102238,0.013874115
102248,0.032172453
102252,0.21204495
102259,0.036850624
102262,0.124134846
102273,0.031618576
102286,0.08412904
102293,0.0059126243
102294,0.02946216
102296,0.04778332
102298,0.115437046
102303,0.007859402
102309,0.058981385
102315,0.029440135
102340,0.03105614
102342,0.07200692
102344,0.028761454
102346,0.046037912
102347,0.012046344
102374,0.18931472
102380,0.040386103
102387,0.011815471
102393,0.070058905
102403,0.017439337
102413,0.022417482
102414,0.0054960675
102415,0.04175914
102416,0.10817711
102439,0.07542258
102441,0.031058773
102443,0.013904243
102444,0.17748018
102445,0.07382304
102448,0.015767228
102449,0.09245264
102450,0.13610855
102456,0.010270192
102458,0.083608344
102459,0.086115204
102465,0.033828087
102470,0.1146142
102471,0.038313285
102475,0.051807728
102476,0.26745594
102506,0.04397547
102509,0.022270953
102519,0.016198898
102522,0.014886204
102545,0.041554596
102549,0.045845315
102562,0.014905999
102563,0.0074935677
102568,0.08836837
102582,0.05857651
102592,0.01141271
102597,0.17759573
102605,0.024273781
102614,0.01746831
102617,0.05603505
102634,0.044120397
102652,0.022386983
102655,0.00674877
102671,0.070296116
102694,0.23499447
102701,0.025728464
102703,0.012005421
102704,0.014964008
102713,0.0076496233
102720,0.06360552
102731,0.015590042
102733,0.0414627
102749,0.013138665
102755,0.053153925
102763,0.007911231
102770,0.047160707
102772,0.06856835
102799,0.09687427
102838,0.0047613895
102854,0.012651291
102862,0.19606821
102863,0.015184498
102867,0.012620325
102868,0.010694954
102878,0.055433203
102887,0.026961436
102898,0.21092978
102904,0.044420924
102912,0.0939958
102919,0.056262076
102927,0.043309227
102932,0.037708275
102933,0.047580663
102935,0.022965923
102958,0.026357733
102969,0.18941292
102971,0.016853737
102975,0.041578636
102979,0.03329675
102982,0.008522993
102987,0.22966652
102989,0.043390404
102995,0.04821658
102996,0.0058185915
103000,0.032032624
103001,0.081801444
103004,0.034371287
103010,0.00835372
103025,0.14168854
103029,0.013852485
103046,0.04880934
103056,0.022205058
103062,0.09716964
103078,0.011429426
103083,0.011342512
103092,0.04489233
103096,0.02967458
103097,0.10155642
103102,0.18606047
103112,0.0985487
103132,0.0346938
103144,0.07727606
103145,0.0627978
103146,0.010123433
103147,0.040114377
103158,0.020748358
103171,0.034068394
103173,0.041845936
103184,0.0103666745
103195,0.09282752
103196,0.048165336
103206,0.014527733
103230,0.1179036
103231,0.12255363
103232,0.016010236
103239,0.056317434
103240,0.18137985
103243,0.012732853
103252,0.053154092
103258,0.047621015
103259,0.13239977
103279,0.018763296
103280,0.007181362
103286,0.02795558
103287,0.49472344
103290,0.007012987
103298,0.029162668
103315,0.0047018207
103319,0.024093531
103334,0.21531945
103336,0.025834134
103345,0.034361623
103368,0.011511665
103371,0.15014634
103377,0.009333951
103398,0.013767989
103404,0.05246569
103408,0.13786566
103410,0.048004486
103418,0.013831363
103420,0.1743407
103432,0.047308814
103433,0.019303942
103436,0.012311531
103440,0.028016862
103453,0.019170066
103459,0.042179283
103460,0.04206521
103461,0.009214206
103462,0.016209409
103473,0.09941585
103474,0.0094319675
103475,0.13212389
103478,0.074239254
103480,0.033822197
103484,0.08079159
103494,0.19194876
103513,0.05593556
103515,0.1213165
103516,0.06588416
103525,0.10472043
103541,0.11298702
103544,0.009564678
103562,0.32924616
103570,0.22158861
103572,0.06283204
103574,0.048745267
103575,0.030771593
103591,0.0920041
103594,0.00863121
103609,0.06289781
103613,0.21032843
103614,0.034930523
103615,0.0391983
103624,0.057875548
103625,0.0911639
103628,0.20067216
103629,0.012317802
103647,0.045070738
103648,0.053318135
103651,0.02327653
103658,0.021716112
103668,0.063494004
103669,0.055697877
103676,0.039535366
103682,0.034403183
103683,0.2053633
103689,0.019479044
103725,0.11173693
103733,0.11774936
103744,0.023439195
103762,0.25175408
103771,0.19199885
103773,0.0066172387
103783,0.03260788
103784,0.028680805
103808,0.012406112
103812,0.029527733
103813,0.1841869
103814,0.063377395
103818,0.05297774
103824,0.0180747
103828,0.013493476
103830,0.22458252
103840,0.010805419
103842,0.13034947
103847,0.09388003
103848,0.08984083
103851,0.04829269
103854,0.066313125
103857,0.10403281
103861,0.009098071
103862,0.035565484
103865,0.017794752
103870,0.014840689
103876,0.012987466
103891,0.2414491
103908,0.05543179
103914,0.06030351
103918,0.07683083
103940,0.016550003
103963,0.09572089
103966,0.025348766
103971,0.22888346
103980,0.09210677
103984,0.022008209
103985,0.041588034
103998,0.36713806
104019,0.008864524
104026,0.023106076
104035,0.09232151
104044,0.07792816
104045,0.07475532
104047,0.22087212
104051,0.02033611
104058,0.08410145
104063,0.015176008
104066,0.36399594
104087,0.022642951
104089,0.052592907
104095,0.02875817
104098,0.11193485
104104,0.020189852
104110,0.23442636
104120,0.08112561
104122,0.023532543
104131,0.034584217
104132,0.0721745
104135,0.044435836
104136,0.029031098
104149,0.11993462
104150,0.049767483
104156,0.37248632
104165,0.10147987
104175,0.015174113
104179,0.05104302
104184,0.098498635
104206,0.04361645
104216,0.2796671
104230,0.20961677
104257,0.04255052
104272,0.055167362
104273,0.05480851
104278,0.019042756
104294,0.10691972
104295,0.019786824
104297,0.03167369
104298,0.025863076
104308,0.03813512
104318,0.02093774
104319,0.10441658
104320,0.05469065
104327,0.19915514
104334,0.044562746
104344,0.028651971
104350,0.039888836
104351,0.11007174
104354,0.017583651
104369,0.06572155
104376,0.098914176
104381,0.06443642
104384,0.05118105
104391,0.024841504
104394,0.011756983
104398,0.21200828
104402,0.01140923
104408,0.06562845
104409,0.038930263
104410,0.47250074
104412,0.07870698
104417,0.07285069
104424,0.03342132
104426,0.00966237
104435,0.028578172
104445,0.019837119
104458,0.014718604
104460,0.034901865
104466,0.021541303
104472,0.063775115
104473,0.07154733
104479,0.016436169
104480,0.011708102
104482,0.0498485
104499,0.009852838
104501,0.020548234
104502,0.011491454
104506,0.06620527
104510,0.0077033704
104512,0.043273415
104520,0.11714949
104528,0.051966716
104529,0.007591109
104541,0.03365785
104578,0.015453291
104584,0.063162096
104588,0.04209337
104602,0.21555017
104610,0.017544093
104611,0.17589039
104618,0.041723985
104620,0.024620885
104622,0.012279694
104624,0.022123123
104625,0.065114416
104634,0.058419004
104639,0.06330098
104646,0.01945455
104647,0.046121217
104652,0.025156949
104670,0.04036419
104677,0.011498888
104685,0.047643263
104691,0.06590348
104696,0.07505628
104699,0.012653471
104712,0.08421855
104714,0.015769687
104717,0.06670551
104718,0.015684778
104740,0.08315044
104741,0.02673637
104743,0.0087113185
104744,0.020989629
104747,0.033720057
104767,0.05551854
104772,0.10591793
104776,0.08402173
104779,0.024228582
104814,0.01060532
104815,0.021477966
104830,0.019014522
104831,0.11595102
104833,0.05173219
104839,0.015053549
104840,0.025154626
104860,0.10641519
104861,0.017248217
104866,0.047864288
104870,0.008770051
104877,0.037226524
104878,0.008708655
104879,0.015938954
104880,0.14574625
104899,0.016297998
104906,0.035256587
104907,0.03991027
104913,0.05546456
104916,0.09304058
104921,0.04899404
104930,0.038018677
104931,0.30745775
104936,0.022646297
104937,0.026231922
104942,0.041713007
104943,0.04923557
104969,0.09457745
104972,0.16005692
104988,0.05530287
105013,0.02455592
105015,0.019469602
105019,0.075849116
105027,0.02829121
105030,0.06126826
105035,0.20659629
105041,0.008369896
105051,0.25362137
105056,0.04926063
105067,0.33804056
105071,0.030930325
105072,0.022128198
105074,0.071828805
105091,0.02710391
105101,0.03786588
105103,0.029864326
105134,0.023324044
105139,0.01042607
105142,0.07090541
105146,0.08268223
105163,0.08646916
105168,0.083710864
105172,0.009036798
105176,0.2876489
105195,0.05772299
105196,0.15361713
105197,0.009312441
105203,0.08057237
105223,0.095210224
105227,0.16651602
105228,0.018595241
105230,0.06589056
105231,0.27402687
105239,0.018548004
105242,0.20244503
105244,0.034162503
105245,0.031110259
105248,0.0317244
105249,0.015795596
105266,0.13160785
105271,0.16754831
105276,0.019451
105282,0.012596396
105292,0.05324356
105297,0.016894255
105332,0.04335968
105333,0.015999287
105343,0.04716231
105344,0.029548332
105345,0.13979118
105357,0.01880903
105359,0.11122711
105366,0.090817764
105367,0.02617643
105370,0.005871177
105377,0.033330694
105390,0.020685146
105399,0.008210649
105403,0.0926966
105404,0.024844756
105414,0.018372724
105417,0.0440638
105425,0.066495925
105452,0.2788788
105454,0.08765034
105456,0.07343145
105470,0.01886143
105471,0.021686818
105483,0.1737591
105493,0.2788756
105508,0.08381802
105514,0.042606432
105515,0.02052347
105528,0.15871188
105529,0.023585025
105531,0.025367344
105532,0.03753023
105558,0.010896205
105574,0.010888227
105578,0.012642597
105584,0.3139534
105595,0.027142834
105617,0.11682658
105618,0.10692858
105621,0.018188355
105625,0.05772338
105629,0.037205458
105630,0.007422697
105634,0.052649695
105635,0.01612722
105641,0.08513269
105647,0.12149071
105648,0.03581848
105655,0.036424022
105657,0.0144277075
105672,0.07666156
105678,0.10647514
105682,0.07631989
105691,0.035724886
105692,0.02029246
105706,0.011552148
105712,0.029106073
105720,0.06625464
105734,0.012166817
105735,0.0226067
105736,0.17385617
105737,0.011768688
105738,0.10632535
105740,0.4054141
105744,0.052980337
105747,0.021090101
105749,0.10795287
105754,0.015338772
105758,0.040382944
105760,0.054387506
105767,0.13956495
105784,0.06933372
105791,0.011641687
105802,0.20645334
105807,0.16885178
105809,0.08728595
105816,0.02819054
105817,0.017345363
105824,0.116800785
105832,0.06489946
105856,0.02889868
105865,0.024805553
105899,0.30686605
105906,0.028534824
105916,0.052979976
105923,0.07569176
105937,0.08570907
105965,0.047445156
105966,0.06694168
105968,0.029259112
105973,0.019954318
105976,0.14051771
105978,0.12207893
105979,0.025266225
105991,0.109566644
105998,0.08811036
105999,0.028323982
106000,0.19267163
106001,0.043838073
106010,0.1010084
106011,0.008051477
106013,0.14801283
106015,0.030395389
106026,0.037849016
106032,0.011701862
106035,0.17082512
106040,0.031181961
106041,0.16576315
106044,0.010023881
106053,0.11066718
106054,0.007034947
106065,0.06871306
106081,0.055827074
106083,0.04874079
106087,0.013109076
106090,0.044488084
106101,0.033542745
106102,0.025363382
106109,0.03894444
106116,0.06305257
106150,0.005452563
106155,0.095695816
106166,0.026919229
106176,0.18715332
106189,0.020578131
106199,0.04636976
106205,0.12309507
106206,0.10108853
106211,0.014124266
106214,0.1668665
106216,0.03749601
106217,0.034242053
106225,0.02383443
106249,0.02913682
106256,0.043643516
106258,0.068973415
106261,0.04274466
106262,0.13389315
106264,0.010531292
106271,0.04259137
106276,0.009237345
106277,0.10774517
106286,0.04801361
106293,0.028337324
106295,0.018639151
106296,0.01644627
106297,0.17438817
106298,0.04471856
106311,0.044176836
106314,0.026445394
106320,0.027867971
106334,0.09611433
106346,0.02671317
106347,0.03189731
106349,0.15960918
106354,0.036119968
106360,0.013842099
106373,0.09895942
106377,0.021414125
106386,0.081665345
106387,0.045530155
106391,0.009796071
106401,0.35819814
106411,0.047291484
106413,0.37851965
106426,0.18778156
106427,0.087669924
106428,0.13135786
106434,0.03694756
106438,0.015491338
106440,0.01359671
106441,0.043460198
106452,0.047833156
106453,0.060128797
106454,0.026126297
106457,0.10091349
106484,0.016819788
106488,0.058253165
106491,0.28006223
106514,0.11459282
106527,0.06599065
106528,0.06321222
106529,0.009226075
106534,0.22564113
106550,0.28315234
106577,0.050935507
106585,0.1027279
106590,0.0020944562
106607,0.071608014
106610,0.08090557
106611,0.038002986
106612,0.04279895
106624,0.032374315
106631,0.005976819
106647,0.30392894
106660,0.13199782
106674,0.023849312
106687,0.010508475
106712,0.03561604
106713,0.041966178
106717,0.07560889
106720,0.044833127
106721,0.07763927
106724,0.072367884
106735,0.021542141
106739,0.0725947
106740,0.05605123
106754,0.034871154
106760,0.2696278
106761,0.035376195
106784,0.10143879
106787,0.063738436
106797,0.007254871
106798,0.07187564
106802,0.11236516
106803,0.028004061
106804,0.18276303
106805,0.03280833
106810,0.10462636
106812,0.26832983
106813,0.038021408
106817,0.042140145
106822,0.07966355
106823,0.016107643
106827,0.021494173
106841,0.057744116
106851,0.12616542
106852,0.027389854
106853,0.07636227
106854,0.56402236
106861,0.046378113
106873,0.017680295
106877,0.019415105
106878,0.0079111075
106881,0.06958054
106900,0.011002435
106906,0.024340866
106907,0.10828803
106914,0.10124044
106916,0.07321947
106924,0.011704196
106931,0.0230999
106936,0.029581359
106937,0.044279113
106938,0.018497454
106939,0.068952866
106943,0.029545242
106944,0.14848852
106967,0.067422055
106980,0.027815163
106986,0.108360976
106987,0.008329805
106990,0.014051407
107013,0.014912015
107023,0.05226976
107033,0.05739833
107037,0.0584405
107048,0.017186323
107071,0.052527368
107081,0.00614255
107113,0.05718329
107130,0.022294717
107131,0.017498184
107145,0.05368662
107156,0.061648928
107219,0.09089581
107222,0.029505773
107223,0.17520507
107232,0.2839764
107245,0.032793574
107246,0.065175466
107247,0.049683936
107256,0.0083548585
107259,0.01239323
107260,0.0094720265
107279,0.1496004
107280,0.08729619
107281,0.011643464
107285,0.081164345
107329,0.011174669
107337,0.046449844
107349,0.06387194
107350,0.022167394
107351,0.006610935
107359,0.22440906
107391,0.10085071
107394,0.02431232
107395,0.020322213
107406,0.04108568
107416,0.12787679
107417,0.011072625
107418,0.042052235
107419,0.0186941
107444,0.025270341
107445,0.015468033
107446,0.06298225
107460,0.11281381
107470,0.11547403
107475,0.026650175
107520,0.021406418
107526,0.10260891
107527,0.017389452
107530,0.02063657
107532,0.043847695
107534,0.039791506
107535,0.036277726
107554,0.10853514
107556,0.012338314
107559,0.10544228
107561,0.005654581
107564,0.04609386
107566,0.02055985
107571,0.0745699
107590,0.11025374
107602,0.09111593
107625,0.054988995
107626,0.20201382
107635,0.008170468
107636,0.09901316
107645,0.015649715
107652,0.19222163
107655,0.040739253
107668,0.06316218
107670,0.10475078
107677,0.007956648
107680,0.17124854
107683,0.07820388
107684,0.015177919
107691,0.034565445
107692,0.035739046
107703,0.012381347
107709,0.042751342
107710,0.054340746
107721,0.07412183
107725,0.06365836
107727,0.036113735
107739,0.018817363
107740,0.04870199
107741,0.042573366
107747,0.025601432
107765,0.1446256
107768,0.0048713363
107775,0.21348162
107782,0.2881225
107790,0.01913775
107801,0.0180323
107807,0.013272308
107811,0.022550495
107817,0.09732727
107826,0.029168846
107838,0.10610162
107839,0.03737926
107843,0.055104777
107847,0.071076564
107849,0.118048295
107850,0.042908832
107867,0.065750055
107871,0.11652056
107908,0.024676008
107913,0.061343037
107927,0.018195892
107931,0.043511707
107955,0.023567121
107962,0.039114907
107977,0.028797725
107978,0.024250783
107993,0.020216078
108010,0.07380068
108016,0.018190404
108018,0.31087345
108027,0.23874195
108045,0.23396555
108069,0.24394529
108082,0.027551904
108089,0.120840944
108092,0.05603158
108106,0.01627098
108112,0.102691226
108120,0.110160306
108122,0.12787536
108135,0.016928144
108170,0.0062140236
108171,0.058934886
108177,0.0076877717
108180,0.1668471
108183,0.025201714
108184,0.025401838
108185,0.09446073
108192,0.04369638
108195,0.21718547
108196,0.11608159
108218,0.010808523
108219,0.09213941
108243,0.09147113
108249,0.012554215
108251,0.040009815
108274,0.030453118
108280,0.26987174
108289,0.052092515
108292,0.031033859
108295,0.03955478
108327,0.03416616
108332,0.039020076
108346,0.018497212
108349,0.23443966
108353,0.032816526
108362,0.05432398
108363,0.096836954
108377,0.22411667
108378,0.10109645
108381,0.014530136
108383,0.21226166
108390,0.057765227
108407,0.011846755
108408,0.06492412
108411,0.09416365
108412,0.018003674
108419,0.023371952
108436,0.1888503
108437,0.14914188
108438,0.04086987
108441,0.016198311
108448,0.03626156
108449,0.05900746
108466,0.018970253
108467,0.1231186
108473,0.034755897
108474,0.07306858
108476,0.024321849
108479,0.011574078
108486,0.013199913
108493,0.0071266224
108501,0.024751334
108506,0.2184648
108510,0.034315344
108511,0.020050524
108514,0.058898997
108517,0.021790601
108519,0.09183319
108522,0.020685112
108548,0.09000182
108554,0.035329092
108555,0.089340515
108559,0.03950089
108562,0.017830081
108571,0.15378822
108572,0.09934744
108579,0.012978398
108583,0.011227126
108584,0.009752065
108592,0.02514389
108602,0.016763045
108609,0.006673779
108613,0.1334497
108616,0.057224836
108618,0.08206113
108620,0.0072343117
108643,0.011855159
108649,0.031026931
108654,0.078532286
108655,0.011271573
108656,0.025030255
108667,0.06959792
108668,0.10412768
108682,0.07305965
108690,0.056716323
108691,0.07183104
108692,0.09331605
108695,0.020911759
108699,0.035936162
108710,0.13788994
108718,0.31827503
108739,0.12599243
108740,0.0073748576
108741,0.007948655
108742,0.031434283
108763,0.006636185
108767,0.1014622
108769,0.098335214
108779,0.1432036
108788,0.030529466
108801,0.076208346
108802,0.03125634
108810,0.04705819
108811,0.008368815
108813,0.008004744
108814,0.09850797
108825,0.028998757
108826,0.07749827
108830,0.04905059
108834,0.025272109
108852,0.010077602
108887,0.16345876
108901,0.1505505
108908,0.0123601
108910,0.044757646
108920,0.1397542
108922,0.022261845
108929,0.09168264
108930,0.015763737
108937,0.0758213
108938,0.017199045
108943,0.0640191
108948,0.043371804
108953,0.041383363
108956,0.03574025
108965,0.016648013
108985,0.100121304
108986,0.09799849
108987,0.030864218
108990,0.01763867
108991,0.01693347
108993,0.33046597
109000,0.03791412
109001,0.13123825
109012,0.21914712
109014,0.078989275
109015,0.10535794
109021,0.054392613
109037,0.09445229
109042,0.13548112
109044,0.036419988
109046,0.32905564
109064,0.0063291346
109084,0.053972904
109086,0.03680745
109092,0.0061745928
109093,0.15122946
109100,0.14041986
109101,0.0055786897
109110,0.017662507
109114,0.18899955
109126,0.18587616
109152,0.02731777
109162,0.042427156
109167,0.047171596
109168,0.055082064
109169,0.008319291
109179,0.049941935
109184,0.040885516
109191,0.05262888
109192,0.04004034
109193,0.007900976
109196,0.15149051
109206,0.04133627
109210,0.0108413175
109244,0.03285084
109249,0.015672835
109273,0.043168884
109276,0.12875026
109281,0.059895616
109287,0.118483566
109297,0.06618092
109298,0.044983584
109306,0.023886679
109309,0.052605633
109321,0.15923445
109328,0.08165555
109336,0.022945352
109342,0.031527657
109346,0.030189155
109347,0.055121515
109348,0.058038916
109362,0.075173154
109363,0.0065396368
109367,0.02897806
109370,0.02114758
109393,0.053041052
109405,0.020478329
109413,0.08922976
109414,0.3459913
109421,0.026372472
109427,0.2849911
109428,0.047470454
109429,0.04602892
109437,0.01402427
109443,0.019830361
109461,0.034522656
109468,0.07459533
109469,0.009847452
109471,0.07383778
109479,0.07195087
109484,0.01403933
109501,0.08989232
109505,0.093761876
109535,0.028816933
109539,0.021836428
109544,0.049626477
109545,0.017104305
109551,0.120560884
109553,0.029042056
109555,0.020415518
109561,0.0454811
109580,0.008756345
109583,0.26131842
109593,0.15904343
109604,0.0751528
109620,0.047036566
109635,0.023601029
109637,0.15685084
109638,0.09859846
109642,0.18401425
109649,0.009295243
109652,0.03601978
109656,0.03942388
109663,0.028170431
109696,0.115776815
109700,0.14935914
109709,0.088410616
109735,0.03183865
109740,0.04302654
109741,0.04547841
109749,0.09739668
109764,0.03579111
109771,0.06103634
109772,0.02284747
109773,0.12993537
109798,0.03696556
109802,0.1374129
109804,0.027097164
109813,0.034377377
109818,0.068336606
109848,0.074383184
109850,0.015640037
109851,0.024553197
109855,0.0132890595
109871,0.24676621
109877,0.068433076
109883,0.010232179
109886,0.010879501
109905,0.047964048
109936,0.17350431
109950,0.08781475
109958,0.069807544
109959,0.07414138
109969,0.018292857
109971,0.022931742
109984,0.019093934
109985,0.07726981
109988,0.026200576
109992,0.050074186
110005,0.01837567
110009,0.05365965
110011,0.15276168
110014,0.04982914
110026,0.030945182
110042,0.034808163
110058,0.004363917
110069,0.03771069
110080,0.016935311
110087,0.023610054
110091,0.064617716
110094,0.07066343
110098,0.23739202
110105,0.034117714
110117,0.059848465
110136,0.057731558
110138,0.22007677
110149,0.06540338
110164,0.066739894
110202,0.10671432
110212,0.011201827
110226,0.0043164296
110236,0.02352287
110249,0.011961223
110257,0.060787678
110258,0.015263378
110277,0.015357899
110282,0.0691688
110284,0.051933788
110286,0.034869984
110289,0.031724185
110304,0.011372206
110319,0.07839367
110324,0.07819378
110326,0.017485129
110335,0.020517718
110337,0.08130451
110338,0.0321702
110343,0.05325583
110345,0.012081795
110347,0.06307205
110355,0.0048896843
110359,0.039924063
110360,0.035568092
110364,0.046730544
110371,0.114565514
110372,0.022187006
110376,0.035411805
110379,0.16232651
110380,0.028935283
110393,0.038015433
110401,0.33057427
110406,0.035116967
110411,0.08822907
110416,0.013349783
110420,0.009560605
110443,0.021446094
110465,0.033345453
110468,0.037914693
110469,0.068157755
110471,0.0764951
110487,0.12193158
110491,0.17340444
110504,0.2301421
110547,0.01937177
110550,0.019083515
110559,0.21840556
110578,0.1050167
110582,0.09669409
110590,0.02041944
110598,0.054323956
110601,0.3348786
110602,0.02337229
110604,0.013280734
110625,0.10388869
110626,0.065028615
110636,0.24447492
110637,0.04936025
110638,0.103053585
110646,0.020571342
110648,0.032229472
110652,0.03042671
110681,0.037568193
110682,0.184432
110687,0.10107656
110691,0.015184391
110694,0.046427727
110695,0.027170844
110696,0.24463823
110708,0.02784307
110710,0.008787827
110717,0.06933439
110730,0.06263458
110740,0.009991147
110742,0.015173836
110747,0.02729001
110761,0.019220555
110766,0.006813811
110769,0.013270552
110774,0.045912102
110803,0.022290675
110805,0.0114242835
110809,0.12953715
110827,0.028269237
110832,0.041813087
110839,0.09796237
110859,0.17929456
110861,0.015171612
110863,0.12339764
110865,0.20292002
110881,0.051884707
110889,0.0592128
110891,0.015706686
110894,0.008222387
110895,0.08774556
110907,0.25849757
110914,0.02277611
110933,0.02408996
110934,0.007888129
110937,0.011383164
110953,0.015198247
110954,0.07512785
110958,0.19993664
110970,0.117208384
110974,0.0969061
110977,0.06429955
110989,0.0142501565
110993,0.24220155
110994,0.06580495
111018,0.017096035
111019,0.0831796
111030,0.038271587
111032,0.050451003
111041,0.01662667
111045,0.010935528
111048,0.016645446
111052,0.04675739
